name,search_item,latitude,longitude,url,
Connaught Place Delhi,"TOEFL Coaching or Tuition Institutes in Connaught Place, Delhi",28.6289016,77.2049872,"https://www.google.com/maps/place/Connaught+Place,+New+Delhi,+Delhi+110001/@28.6289016,77.2049872,15z/data=!3m1!4b1!4m6!3m5!1s0x390cfd37b741d057:0xcdee88e47393c3f1!8m2!3d28.6304203!4d77.2177216!16zL20vMDR4eDB4?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Defence Colony Delhi,"TOEFL Coaching or Tuition Institutes in Defence Colony, Delhi",28.5722578,77.2216718,"https://www.google.com/maps/place/Defence+Colony,+New+Delhi,+Delhi/@28.5722578,77.2216718,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce251285f2643:0xc4199f6dedf483c6!8m2!3d28.5733536!4d77.2326497!16zL20vMGR0OWhf?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Delhi Cantoment Delhi,"TOEFL Coaching or Tuition Institutes in Delhi Cantoment, Delhi",28.5974743,77.0818545,"https://www.google.com/maps/place/Delhi+Cantonment,+New+Delhi,+Delhi/@28.5974743,77.0818545,13z/data=!3m1!4b1!4m6!3m5!1s0x390d1cea3e56dd05:0xb4616dffb2450129!8m2!3d28.5967567!4d77.1315869!16zL20vMDc2MWps?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
East Of Kailash Delhi,"TOEFL Coaching or Tuition Institutes in East Of Kailash, Delhi",28.5573185,77.2405669,"https://www.google.com/maps/place/East+of+Kailash,+New+Delhi,+Delhi/@28.5573185,77.2405669,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce3c818e6779b:0x8a95c032de5920d1!8m2!3d28.5583464!4d77.2530829!16s%2Fg%2F121pw5k1?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Gol Market Delhi,"TOEFL Coaching or Tuition Institutes in Gol Market, Delhi",28.6349601,77.1939607,"https://www.google.com/maps/place/Gole+Market,+New+Delhi,+Delhi+110001/@28.6349601,77.1939607,15z/data=!3m1!4b1!4m6!3m5!1s0x390cfd5a94a5aa29:0xd42251c7966e83f5!8m2!3d28.633868!4d77.2053132!16zL20vMDhwY2R2?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Golf Links Delhi,"TOEFL Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,"https://www.google.com/maps/place/Golf+Links,+New+Delhi,+Delhi/@28.5981977,77.2263378,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce2e66a6456b1:0x9d0c2ff400dcb471!8m2!3d28.5973381!4d77.2322727!16s%2Fm%2F03cc_51?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Greater Kailash I Delhi,"TOEFL Coaching or Tuition Institutes in Greater Kailash I, Delhi",28.5532713,77.2278239,"https://www.google.com/maps/place/Greater+Kailash+I,+New+Delhi,+Delhi/@28.5532713,77.2278239,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce24815d478d3:0x553372f5692d2785!8m2!3d28.5555328!4d77.233732!16s%2Fg%2F12qfy7gqw?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Greater Kailash II Delhi,"TOEFL Coaching or Tuition Institutes in Greater Kailash II, Delhi",28.5347242,77.2315283,"https://www.google.com/maps/place/Greater+Kailash+II,+Greater+Kailash,+New+Delhi,+Delhi/@28.5347242,77.2315283,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce17e015aaf7b:0xa211f1cae059d8bc!8m2!3d28.53536!4d77.2419522!16s%2Fg%2F1261ydgwx?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Greater Kailash III Delhi,"TOEFL Coaching or Tuition Institutes in Greater Kailash III, Delhi",28.5374655,77.2319526,"https://www.google.com/maps/place/Greater+Kailash+Part+3,+Greater+Kailash,+New+Delhi,+Delhi+110048/@28.5374655,77.2319526,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce22ba3762aa9:0xa4efa5541ae9ed44!8m2!3d28.5373581!4d77.2365637!16s%2Fg%2F12hnbwrfl?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Green Park Delhi,"TOEFL Coaching or Tuition Institutes in Green Park, Delhi",28.5576739,77.1986732,"https://www.google.com/maps/place/Green+Park,+New+Delhi,+Delhi+110016/@28.5576739,77.1986732,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce2718a1bb9d7:0xfd9760b4153efbec!8m2!3d28.5584489!4d77.2029376!16s%2Fm%2F06zrxgk?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Green Park Extension Delhi,"TOEFL Coaching or Tuition Institutes in Green Park Extension, Delhi",28.5576739,77.1987262,"https://www.google.com/maps/place/Green+Park+Extension,+Green+Park,+New+Delhi,+Delhi+110016/@28.5576739,77.1987262,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce270432ba8b9:0xdc3895d22e6c3684!8m2!3d28.5597033!4d77.203868!16s%2Fg%2F1hg4scsv0?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Gulmohar Park Delhi,"TOEFL Coaching or Tuition Institutes in Gulmohar Park, Delhi",28.5575086,77.2074357,"https://www.google.com/maps/place/Gulmohar+Park,+New+Delhi,+Delhi+110049/@28.5575086,77.2074357,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce26b9e4b6b03:0xa250e95f2101e485!8m2!3d28.5572098!4d77.2127891!16s%2Fm%2F07kf075?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Hauz Khas Delhi,"TOEFL Coaching or Tuition Institutes in Hauz Khas, Delhi",28.5501021,77.1866867,"https://www.google.com/maps/place/Hauz+Khas,+New+Delhi,+Delhi+110016/@28.5501021,77.1866867,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce2127da1cf23:0xd89ebc21c669134d!8m2!3d28.5478897!4d77.2031247!16s%2Fm%2F0hnf2yt?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Hauz Khas Enclave Delhi,"TOEFL Coaching or Tuition Institutes in Hauz Khas Enclave, Delhi",28.547461,77.1947791,"https://www.google.com/maps/place/Hauz+Khas+Enclave,+Hauz+Khas,+New+Delhi,+Delhi+110016/@28.547461,77.1947791,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce20c3fe544a7:0x270d58b46fa704f5!8m2!3d28.5479558!4d77.2009932!16s%2Fg%2F1wk7p7f5?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Indraprastha Estate Delhi,"TOEFL Coaching or Tuition Institutes in Indraprastha Estate, Delhi",28.6206981,77.2376836,"https://www.google.com/maps/place/IP+Estate,+New+Delhi,+Delhi+110002/@28.6206981,77.2376836,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce32b386be523:0x23e153dff2ed9f0e!8m2!3d28.6248419!4d77.2471296!16s%2Fg%2F12hl2dqbx?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Jangpura Delhi,"TOEFL Coaching or Tuition Institutes in Jangpura, Delhi",28.5825869,77.2383818,"https://www.google.com/maps/place/Jangpura,+Samman+Bazar,+Bhogal,+New+Delhi,+Delhi+110014/@28.5825869,77.2383818,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce30068f8e6db:0x8ce8006293d2e41a!8m2!3d28.5825877!4d77.2486816!16s%2Fm%2F0ztg2n9?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Jor Bagh Delhi,"TOEFL Coaching or Tuition Institutes in Jor Bagh, Delhi",28.587937,77.2136361,"https://www.google.com/maps/place/Jor+Bagh,+New+Delhi,+Delhi+110003/@28.587937,77.2136361,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce28cd9193a55:0xcd528545aa66eeb5!8m2!3d28.5877575!4d77.215312!16s%2Fg%2F1v76y042?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Kailash Colony Delhi,"TOEFL Coaching or Tuition Institutes in Kailash Colony, Delhi",28.5535779,77.2357546,"https://www.google.com/maps/place/Kailash+Colony,+Greater+Kailash,+New+Delhi,+Delhi/@28.5535779,77.2357546,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce3cb15c477f3:0x7a1992bd83e4680d!8m2!3d28.5534601!4d77.2425807!16s%2Fm%2F03hg2s3?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Khan Market Delhi,"TOEFL Coaching or Tuition Institutes in Khan Market, Delhi",28.6005073,77.224965,"https://www.google.com/maps/search/Khan+Market+Delhi/@28.6005073,77.224965,18z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Kidwai Nagar Delhi,"TOEFL Coaching or Tuition Institutes in Kidwai Nagar, Delhi",28.5721239,77.2063186,"https://www.google.com/maps/place/Kidwai+Nagar,+New+Delhi,+Delhi/@28.5721239,77.2063186,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce263e39a83cf:0x4dac1ff546d19255!8m2!3d28.5718613!4d77.2110547!16s%2Fg%2F12hl9r2cj?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Lajpat Nagar Delhi,"TOEFL Coaching or Tuition Institutes in Lajpat Nagar, Delhi",28.5688416,77.2329059,"https://www.google.com/maps/place/Lajpat+Nagar,+New+Delhi,+Delhi/@28.5688416,77.2329059,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce3ad801d293d:0x7f730966747ee8fc!8m2!3d28.5649034!4d77.2403317!16zL20vMDZyanJr?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Lodi Colony Delhi,"TOEFL Coaching or Tuition Institutes in Lodi Colony, Delhi",28.5850639,77.2136758,"https://www.google.com/maps/place/Lodi+Colony,+New+Delhi,+Delhi+110003/@28.5850639,77.2136758,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce2f3f1244d21:0x79f8465dd8eddca0!8m2!3d28.5862855!4d77.2242371!16s%2Fm%2F02qr7q_?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Maharani Bagh Delhi,"TOEFL Coaching or Tuition Institutes in Maharani Bagh, Delhi",28.5732361,77.2574237,"https://www.google.com/maps/place/Maharani+Bagh,+New+Friends+Colony,+New+Delhi,+Delhi/@28.5732361,77.2574237,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce3908223f645:0x55db8572191ea6a3!8m2!3d28.5714978!4d77.2640259!16s%2Fg%2F11g18_fntf?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Malviya Nagar Delhi,"TOEFL Coaching or Tuition Institutes in Malviya Nagar, Delhi",28.5348301,77.1994299,"https://www.google.com/maps/place/Malviya+Nagar,+New+Delhi,+Delhi+110017/@28.5348301,77.1994299,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce21e7d306d03:0x94b8ccb323d7648!8m2!3d28.5342332!4d77.2094473!16s%2Fm%2F02x38gv?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Model Town Delhi,"TOEFL Coaching or Tuition Institutes in Model Town, Delhi",28.7174297,77.1723432,"https://www.google.com/maps/place/Model+Town,+Delhi/@28.7174297,77.1723432,14z/data=!3m1!4b1!4m6!3m5!1s0x390d02016e5f62ff:0x71244dc439c46e57!8m2!3d28.7095346!4d77.1887698!16s%2Fm%2F0zmx6gs?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Moti Bagh Delhi,"TOEFL Coaching or Tuition Institutes in Moti Bagh, Delhi",28.5813171,77.1621503,"https://www.google.com/maps/place/Moti+Bagh,+New+Delhi,+Delhi+110021/@28.5813171,77.1621503,15z/data=!3m1!4b1!4m6!3m5!1s0x390d1d0cd476642b:0x2be8921eb41b5841!8m2!3d28.5834189!4d77.168146!16s%2Fg%2F11bc653trm?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Neeti Bagh Delhi,"TOEFL Coaching or Tuition Institutes in Neeti Bagh, Delhi",28.559273,77.213644,"https://www.google.com/maps/place/Neeti+Bagh,+New+Delhi,+Delhi+110049/@28.559273,77.213644,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce26a17c97447:0x2933bfed2d404d7b!8m2!3d28.5595022!4d77.2168036!16s%2Fg%2F1w344_hr?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
New Friends Colony Delhi,"TOEFL Coaching or Tuition Institutes in New Friends Colony, Delhi",28.5750829,77.2594838,"https://www.google.com/maps/place/New+Friends+Colony,+New+Delhi,+Delhi/@28.5750829,77.2594838,14z/data=!3m1!4b1!4m6!3m5!1s0x390ce391b053aeef:0x3c66da6bc8fccdde!8m2!3d28.5674621!4d77.2691326!16zL20vMDk0cjRu?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Panchsheel Enclave Delhi,"TOEFL Coaching or Tuition Institutes in Panchsheel Enclave, Delhi",28.5451925,77.2241782,"https://www.google.com/maps/place/Panchsheel+Enclave,+New+Delhi,+Delhi+110017/@28.5451925,77.2241782,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce230027ea8db:0xb193f4460c33c832!8m2!3d28.54482!4d77.2283008!16s%2Fg%2F12hq9rg86?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Panchsheel Park Delhi,"TOEFL Coaching or Tuition Institutes in Panchsheel Park, Delhi",28.5435869,77.2092772,"https://www.google.com/maps/place/Panchsheel+Park,+New+Delhi,+Delhi+110017/@28.5435869,77.2092772,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce2177772b113:0xe0b92f108d24abf1!8m2!3d28.5415056!4d77.216085!16s%2Fg%2F12hr4f0qx?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
R K Puram Delhi,"TOEFL Coaching or Tuition Institutes in R K Puram, Delhi",28.5646089,77.1551961,"https://www.google.com/maps/place/Rama+Krishna+Puram,+New+Delhi,+Delhi/@28.5646089,77.1551961,14z/data=!3m1!4b1!4m6!3m5!1s0x390d1d9947a40351:0xeafd2bd25e7e19ba!8m2!3d28.5660075!4d77.1767435!16s%2Fm%2F0zwq9j7?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Safdarjung Development Area Delhi,"TOEFL Coaching or Tuition Institutes in Safdarjung Development Area, Delhi",28.548315,77.1937679,"https://www.google.com/maps/place/Safdarjung+Development+Area,+Hauz+Khas,+New+Delhi,+Delhi+110016/@28.548315,77.1937679,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce20bb8a83d6f:0x603eb4211fb64761!8m2!3d28.5506847!4d77.2005212!16s%2Fg%2F1ymxdcbx6?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Safdarjung Enclave Delhi,"TOEFL Coaching or Tuition Institutes in Safdarjung Enclave, Delhi",28.5639019,77.1842006,"https://www.google.com/maps/place/Safdarjung+Enclave,+New+Delhi,+Delhi+110029/@28.5639019,77.1842006,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce2780170b3cf:0xe6d803b770f501ba!8m2!3d28.564726!4d77.1949164!16s%2Fm%2F025_rfy?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Sainik Farm Delhi,"TOEFL Coaching or Tuition Institutes in Sainik Farm, Delhi",28.5043715,77.1858728,"https://www.google.com/maps/place/Sainik+Farm,+New+Delhi,+Delhi/@28.5043715,77.1858728,14z/data=!3m1!4b1!4m6!3m5!1s0x390ce1bf39ad6867:0xf4a798f08a9aae4e!8m2!3d28.5044051!4d77.2141252!16zL20vMGN5dDNm?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Saket Delhi,"TOEFL Coaching or Tuition Institutes in Saket, Delhi",28.5235476,77.1986245,"https://www.google.com/maps/place/Saket,+New+Delhi,+Delhi/@28.5235476,77.1986245,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce1f0dd053fdd:0x97d95c1a5860139f!8m2!3d28.5220971!4d77.2101534!16zL20vMDhkbnN6?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Shanti Niketan Delhi,"TOEFL Coaching or Tuition Institutes in Shanti Niketan, Delhi",28.5770405,77.1643226,"https://www.google.com/maps/place/Shanti+Niketan,+New+Delhi,+Delhi+110021/@28.5770405,77.1643226,16z/data=!3m1!4b1!4m6!3m5!1s0x390d1d0b125b6893:0x8dfc47b1d7a78568!8m2!3d28.5779173!4d77.1693661!16s%2Fm%2F09gkghw?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Siri Fort Delhi,"TOEFL Coaching or Tuition Institutes in Siri Fort, Delhi",28.5503791,77.2099747,"https://www.google.com/maps/place/Siri+Fort,+New+Delhi,+Delhi/@28.5503791,77.2099747,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce23e85cc8a27:0x19e259b4e1a366b4!8m2!3d28.5505827!4d77.214799!16s%2Fg%2F1jky717zh?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
South Extension Part 1 Delhi,"TOEFL Coaching or Tuition Institutes in South Extension Part 1, Delhi",28.5728764,77.2178071,"https://www.google.com/maps/place/South+Extension+I,+New+Delhi,+Delhi/@28.5728764,77.2178071,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce25c2bda02bd:0x88805483a1dca8bb!8m2!3d28.5732907!4d77.2219418!16s%2Fg%2F1z264mxcr?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
South Extension Part 2 Delhi,"TOEFL Coaching or Tuition Institutes in South Extension Part 2, Delhi",28.5638894,77.2148966,"https://www.google.com/maps/place/South+Extension+II,+New+Delhi,+Delhi/@28.5638894,77.2148966,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce242fc34a911:0x4e89e7b171989f21!8m2!3d28.5666032!4d77.2201326!16s%2Fg%2F12hmgnqs_?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Sundar Nagar Delhi,"TOEFL Coaching or Tuition Institutes in Sundar Nagar, Delhi",28.6034516,77.2407422,"https://www.google.com/maps/place/Sundar+Nagar,+New+Delhi,+Delhi/@28.6034516,77.2407422,15z/data=!3m1!4b1!4m6!3m5!1s0x390ce31ff2a79a35:0xb437bcdc0345dd17!8m2!3d28.6016775!4d77.2433795!16s%2Fg%2F120j8hdr?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Uday Park Delhi,"TOEFL Coaching or Tuition Institutes in Uday Park, Delhi",28.5602264,77.218364,"https://www.google.com/maps/place/South+Extension+II,+Uday+Park,+South+Extension+II,+New+Delhi,+Delhi+110049/@28.5602264,77.218364,18z/data=!3m1!4b1!4m6!3m5!1s0x390ce2418898b929:0x4585dbd5abb67a68!8m2!3d28.5601003!4d77.2193187!16s%2Fg%2F120kh7p7?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Vasant Kunj Delhi,"TOEFL Coaching or Tuition Institutes in Vasant Kunj, Delhi",28.5267264,77.1324246,"https://www.google.com/maps/place/Vasant+Kunj,+New+Delhi,+Delhi/@28.5267264,77.1324246,14z/data=!3m1!4b1!4m6!3m5!1s0x390d1e78c793c81d:0x10ce2d602ac62ba3!8m2!3d28.5293121!4d77.1484442!16zL20vMDV2cW1y?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Vasant Vihar Delhi,"TOEFL Coaching or Tuition Institutes in Vasant Vihar, Delhi",28.5614559,77.1394713,"https://www.google.com/maps/place/Vasant+Vihar,+New+Delhi,+Delhi/@28.5614559,77.1394713,14z/data=!3m1!4b1!4m6!3m5!1s0x390d1daf885ea341:0x7d8bdb6b1922f23a!8m2!3d28.5602839!4d77.1617881!16zL20vMDVtaDNt?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Altamount Road Mumbai,"TOEFL Coaching or Tuition Institutes in Altamount Road, Mumbai",18.9673556,72.8070735,"https://www.google.com/maps/place/Altamount+Rd,+Tardeo,+Mumbai,+Maharashtra+400026/@18.9673556,72.8070735,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7ce74d0af86f7:0xc9f082fd70689186!8m2!3d18.9673556!4d72.8096484!16s%2Fm%2F02rclpp?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Bandra Kurla Complex Mumbai,"TOEFL Coaching or Tuition Institutes in Bandra Kurla Complex, Mumbai",19.0633913,72.8503111,"https://www.google.com/maps/place/Bandra+Kurla+Complex,+Bandra+East,+Mumbai,+Maharashtra/@19.0633913,72.8503111,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7c8df0b86ea1b:0xce7eea4b1bbdf296!8m2!3d19.0687893!4d72.8702647!16zL20vMDc4MTNn?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Bandra West Mumbai,"TOEFL Coaching or Tuition Institutes in Bandra West, Mumbai",19.0544779,72.8090546,"https://www.google.com/maps/place/Bandra+West,+Mumbai,+Maharashtra/@19.0544779,72.8090546,14z/data=!3m1!4b1!4m6!3m5!1s0x3be7c8e123f8d27b:0x437996b49a236a78!8m2!3d19.0595596!4d72.8295287!16zL20vMDI4bGdt?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Breach Candy Mumbai,"TOEFL Coaching or Tuition Institutes in Breach Candy, Mumbai",18.9716327,72.7960662,"https://www.google.com/maps/place/Breach+Candy,+Cumballa+Hill,+Mumbai,+Maharashtra+400026/@18.9716327,72.7960662,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7cdd8a947002d:0x177117d80ecc7ea2!8m2!3d18.9746317!4d72.8065023!16s%2Fm%2F02wvkhq?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Carter Road Mumbai,"TOEFL Coaching or Tuition Institutes in Carter Road, Mumbai",19.0633552,72.8171753,"https://www.google.com/maps/search/Carter+Road+Mumbai/@19.0633552,72.8171753,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Church Gate Mumbai,"TOEFL Coaching or Tuition Institutes in Church Gate, Mumbai",18.9355162,72.8158442,"https://www.google.com/maps/place/Churchgate,+Mumbai,+Maharashtra/@18.9355162,72.8158442,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7d1e71360b0c5:0x710e8dfe75aca32b!8m2!3d18.9322453!4d72.8264378!16zL20vMDJ5NDhx?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Colaba Mumbai,"TOEFL Coaching or Tuition Institutes in Colaba, Mumbai",18.9095242,72.798591,"https://www.google.com/maps/place/Colaba,+Mumbai,+Maharashtra/@18.9095242,72.798591,14z/data=!3m1!4b1!4m6!3m5!1s0x3be7d19aa30ec295:0x1bb7dd5bce3d0bcf!8m2!3d18.9067031!4d72.8147123!16zL20vMDJ5NDRk?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Cuffe Parade Mumbai,"TOEFL Coaching or Tuition Institutes in Cuffe Parade, Mumbai",18.9151667,72.8148526,"https://www.google.com/maps/place/Cuffe+Parade,+Mumbai,+Maharashtra/@18.9151667,72.8148526,16z/data=!3m1!4b1!4m6!3m5!1s0x3be7d1937575402b:0xdf594e0c37d14624!8m2!3d18.9126831!4d72.8212934!16s%2Fm%2F02rckd1?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Cumballa Hill Mumbai,"TOEFL Coaching or Tuition Institutes in Cumballa Hill, Mumbai",18.9694798,72.7952343,"https://www.google.com/maps/place/Cumballa+Hill,+Mumbai,+Maharashtra+400026/@18.9694798,72.7952343,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7ce7668bee863:0xd0dac4daaa0e5ab1!8m2!3d18.9719468!4d72.804954!16s%2Fm%2F02rclly?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Fort Mumbai,"TOEFL Coaching or Tuition Institutes in Fort, Mumbai",18.9346513,72.8157318,"https://www.google.com/maps/place/Fort,+Mumbai,+Maharashtra/@18.9346513,72.8157318,14z/data=!3m1!4b1!4m6!3m5!1s0x3be7d1c4f08b1c4d:0xf21e551177b3a95e!8m2!3d18.9345189!4d72.8371021!16zL20vMDdsXzN4?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Gulmohar Road Mumbai,"TOEFL Coaching or Tuition Institutes in Gulmohar Road, Mumbai",19.1089563,72.8343542,"https://www.google.com/maps/place/Gulmohar+Rd,+Mumbai,+Maharashtra/@19.1089563,72.8343542,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c9dd2705fccd:0x2e422393d627c70a!8m2!3d19.1089563!4d72.8369291!16s%2Fg%2F11b6gdvmz8?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Haji Ali Mumbai,"TOEFL Coaching or Tuition Institutes in Haji Ali, Mumbai",18.9783765,72.8068417,"https://www.google.com/maps/place/Haji+Ali,+Mumbai,+Maharashtra/@18.9783765,72.8068417,16z/data=!3m1!4b1!4m6!3m5!1s0x3be7ce7bd2ef18f3:0xe87c9c4a19d0cf55!8m2!3d18.9778192!4d72.8104819!16s%2Fg%2F11gzlcznm?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Juhu Mumbai,"TOEFL Coaching or Tuition Institutes in Juhu, Mumbai",19.1012633,72.8089442,"https://www.google.com/maps/place/Juhu,+Mumbai,+Maharashtra/@19.1012633,72.8089442,14z/data=!3m1!4b1!4m6!3m5!1s0x3be7c9bf95d4ba07:0x35047c9c36b6cea1!8m2!3d19.1048146!4d72.8267098!16zL20vMDJ4cF9k?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Juhu Tara Road Mumbai,"TOEFL Coaching or Tuition Institutes in Juhu Tara Road, Mumbai",19.0942433,72.8257126,"https://www.google.com/maps/place/Juhu+Tara+Rd/@19.0942433,72.8257126,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7c99625b328ab:0xea6592e52fe2c201!8m2!3d19.0942433!4d72.8282875!16s%2Fg%2F1hhl911jc?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
